filename,label,kfold
23030.jpg,fall,1
2342.jpg,fall,1
24219.jpg,fall,1
24247.jpg,fall,1
24259.jpg,fall,1
24598.jpg,fall,1
2489.jpg,fall,1
24975.jpg,fall,1
24993.jpg,fall,1
25266.jpg,fall,1
25267.jpg,fall,1
25398.jpg,fall,1
25988.jpg,fall,1
26168.jpg,fall,1
26514.jpg,fall,1
2661.jpg,fall,1
27029.jpg,fall,1
27092.jpg,fall,1
27343.jpg,fall,1
27423.jpg,fall,1
27656.jpg,fall,1
27671.jpg,fall,1
27758.jpg,fall,1
27838.jpg,fall,1
28119.jpg,fall,1
28148.jpg,fall,1
28163.jpg,fall,1
28451.jpg,fall,1
28490.jpg,fall,1
28680.jpg,fall,1
28747.jpg,fall,1
2880.jpg,fall,1
28808.jpg,fall,1
28976.jpg,fall,1
2901.jpg,fall,1
29422.jpg,fall,1
29535.jpg,fall,1
29550.jpg,fall,1
29658.jpg,fall,1
2979.jpg,fall,1
2981.jpg,fall,1
29879.jpg,fall,1
3.jpg,fall,1
3059.jpg,fall,1
3289.jpg,fall,1
3314.jpg,fall,1
3775.jpg,fall,1
3821.jpg,fall,1
4260.jpg,fall,1
4344.jpg,fall,1
4608.jpg,fall,1
4759.jpg,fall,1
4769.jpg,fall,1
4780.jpg,fall,1
4788.jpg,fall,1
4797.jpg,fall,1
4849.jpg,fall,1
4886.jpg,fall,1
5057.jpg,fall,1
5113.jpg,fall,1
5640.jpg,fall,1
5729.jpg,fall,1
6312.jpg,fall,1
6507.jpg,fall,1
6722.jpg,fall,1
6803.jpg,fall,1
6832.jpg,fall,1
6904.jpg,fall,1
6972.jpg,fall,1
7165.jpg,fall,1
7852.jpg,fall,1
7941.jpg,fall,1
8179.jpg,fall,1
8529.jpg,fall,1
881.jpg,fall,1
9043.jpg,fall,1
9058.jpg,fall,1
9223.jpg,fall,1
9408.jpg,fall,1
9462.jpg,fall,1
9749.jpg,fall,1
adele 1.png,fall,1
Adele3.png,fall,1
Alessandra Ambrosio.png,fall,1
Ana de Armas 6.png,fall,1
Ana de Armas 9.png,fall,1
annalisa 4.png,fall,1
Ashley Graham 5.png,fall,1
ashley olsen 1_1.png,fall,1
Ashley Olsen 2_0.png,fall,1
ashley olsen 2_1.png,fall,1
belen rodriguez  3.png,fall,1
belen rodriguez  4.png,fall,1
belen rodriguez  9.png,fall,1
Belen-Rodriguez 10.png,fall,1
beyonce 13.png,fall,1
beyonce 2.png,fall,1
beyonce 3.png,fall,1
beyonce 4.png,fall,1
Beyonce AUTUNNO WARM.png,fall,1
Calista Flockhart Autunno Soft.png,fall,1
Cecilia Rodriguez1.png,fall,1
cindy crawford 7.png,fall,1
cristina parodi 8.png,fall,1
cristina-parodi 2.png,fall,1
David beckham  6.png,fall,1
David Beckham 1_1.png,fall,1
David Beckham 2_0.png,fall,1
Debra Messing 2.png,fall,1
Drew Barrymore 10.png,fall,1
Drew Barrymore 5.png,fall,1
Drew Barrymore 8.png,fall,1
Emma Watson 2_0.png,fall,1
emma watson 3_1.png,fall,1
emma watson 6.png,fall,1
eva mendes 4.png,fall,1
Eva Mendes.png,fall,1
Evan peters 4.png,fall,1
Evan peters 7.png,fall,1
fall (1).jpg,fall,1
fall (1).png,fall,1
fall (15).jpg,fall,1
fall (18).jpg,fall,1
fall (19).jpg,fall,1
fall (24).jpg,fall,1
fall (30).JPG,fall,1
fall (32).JPG,fall,1
fall (33).JPG,fall,1
fall (34).JPG,fall,1
fall (4).PNG,fall,1
"Felicity Jones, 7.png",fall,1
"Felicity Jones, 8.png",fall,1
felicity-jones 1.png,fall,1
gabrielle caunesil 4.png,fall,1
Gal Gadot 1.png,fall,1
gigi hadid 12.png,fall,1
Gigi Hadid 3.png,fall,1
Gigi Hadid 5.png,fall,1
Gigi Hadid 7.png,fall,1
Halle berry 1.png,fall,1
Halle berry 4.png,fall,1
jennifer lopez  6.png,fall,1
jessica alba 9.png,fall,1
Jessica Alba.png,fall,1
Johnny Depp AUTUNNO WARM.png,fall,1
julia roberts 10.png,fall,1
julia roberts 4.png,fall,1
Julianne_Moore 1.png,fall,1
kaia gerber 9.png,fall,1
lorena cesarini 12.png,fall,1
Lorena-Cesarini 6.png,fall,1
meghan markle 9.png,fall,1
melissa satta 6.png,fall,1
Melissa Satta.png,fall,1
mila kunis 7.png,fall,1
mila kunis 9.png,fall,1
Nicole Richie 1_0.png,fall,1
Nicole Richie 7.png,fall,1
"Robert Pattinson, 7.png",fall,1
Rossella Migliaccio1.png,fall,1
"Ryan Gosling, 6.png",fall,1
"Ryan Gosling, 8.png",fall,1
ryan-gosling 3.png,fall,1
Sara Hyland 2.png,fall,1
Sarah Hyland 3.png,fall,1
Sarah Hyland 5.png,fall,1
serena rossi  3.png,fall,1
serena rossi 10.png,fall,1
shay mitchell 7.png,fall,1
shay mitchell 8.png,fall,1
Shay Mitchell.png,fall,1
Sonia Grispo Auttuno Soft.png,fall,1
Susan Saradon 2.png,fall,1
susan sarandon 4.png,fall,1
susan sarandon 5.png,fall,1
Susan-Sarandon1.png,fall,1
Theo James1.png,fall,1
Tyra Banks 3.png,fall,1
Vanessa Incontrada 1_1.png,fall,1
Veronica Ferraro 1.png,fall,1
veronica ferraro 2.png,fall,1
zendaya 3.png,fall,1
zendaya 9.png,fall,1
1008.jpg,spring,1
1013.jpg,spring,1
10447.jpg,spring,1
10710.jpg,spring,1
10897.jpg,spring,1
10954.jpg,spring,1
11761.jpg,spring,1
12434.jpg,spring,1
12469.jpg,spring,1
12481.jpg,spring,1
12983.jpg,spring,1
13324.jpg,spring,1
13546.jpg,spring,1
13568.jpg,spring,1
13577.jpg,spring,1
1362.jpg,spring,1
13657.jpg,spring,1
14242.jpg,spring,1
14569.jpg,spring,1
14674.jpg,spring,1
14950.jpg,spring,1
14976.jpg,spring,1
15023.jpg,spring,1
15068.jpg,spring,1
15257.jpg,spring,1
15488.jpg,spring,1
1560.jpg,spring,1
15726.jpg,spring,1
15898.jpg,spring,1
15913.jpg,spring,1
15988.jpg,spring,1
16178.jpg,spring,1
16180.jpg,spring,1
16469.jpg,spring,1
16792.jpg,spring,1
16910.jpg,spring,1
1712.jpg,spring,1
1728.jpg,spring,1
17464.jpg,spring,1
17757.jpg,spring,1
17957.jpg,spring,1
18312.jpg,spring,1
18865.jpg,spring,1
18965.jpg,spring,1
19048.jpg,spring,1
19220.jpg,spring,1
19786.jpg,spring,1
2.jpg,spring,1
20117.jpg,spring,1
20405.jpg,spring,1
20680.jpg,spring,1
20977.jpg,spring,1
21117.jpg,spring,1
21205.jpg,spring,1
21764.jpg,spring,1
21801.jpg,spring,1
21882.jpg,spring,1
22444.jpg,spring,1
22834.jpg,spring,1
22844.jpg,spring,1
22870.jpg,spring,1
22961.jpg,spring,1
23855.jpg,spring,1
23859.jpg,spring,1
24433.jpg,spring,1
24527.jpg,spring,1
2464.jpg,spring,1
24741.jpg,spring,1
25164.jpg,spring,1
25353.jpg,spring,1
25414.jpg,spring,1
25428.jpg,spring,1
25471.jpg,spring,1
2551.jpg,spring,1
25625.jpg,spring,1
25681.jpg,spring,1
26407.jpg,spring,1
26471.jpg,spring,1
26560.jpg,spring,1
26687.jpg,spring,1
26766.jpg,spring,1
26779.jpg,spring,1
26876.jpg,spring,1
2701.jpg,spring,1
27206.jpg,spring,1
27374.jpg,spring,1
27406.jpg,spring,1
27663.jpg,spring,1
27862.jpg,spring,1
27983.jpg,spring,1
28002.jpg,spring,1
28068.jpg,spring,1
28173.jpg,spring,1
28251.jpg,spring,1
28259.jpg,spring,1
2861.jpg,spring,1
28966.jpg,spring,1
29323.jpg,spring,1
29357.jpg,spring,1
29561.jpg,spring,1
29846.jpg,spring,1
3623.jpg,spring,1
3624.jpg,spring,1
3652.jpg,spring,1
3947.jpg,spring,1
4.jpeg,spring,1
4119.jpg,spring,1
4356.jpg,spring,1
4423.jpg,spring,1
4513.jpg,spring,1
5.jpg,spring,1
511.jpg,spring,1
5163.jpg,spring,1
5245.jpg,spring,1
5626.jpg,spring,1
5791.jpg,spring,1
5886.jpg,spring,1
6.jpg,spring,1
6288.jpg,spring,1
6464.jpg,spring,1
6482.jpg,spring,1
6573.jpg,spring,1
6581.jpg,spring,1
6714.jpg,spring,1
6814.jpg,spring,1
6862.jpg,spring,1
7.jpg,spring,1
7704.jpg,spring,1
7928.jpg,spring,1
8089.jpg,spring,1
842.jpg,spring,1
8660.jpg,spring,1
8755.jpg,spring,1
8875.jpg,spring,1
9347.jpg,spring,1
9656.jpg,spring,1
Adriana Lima 1.png,spring,1
alexa chung11.png,spring,1
alexa chung28.png,spring,1
alexa chung7.png,spring,1
Angelina Jolie 2.png,spring,1
Angelina Jolie 3.png,spring,1
angelina jolie10.png,spring,1
angelina jolie22.png,spring,1
angelina jolie26.png,spring,1
angelina jolie28.png,spring,1
Angelina Jolie8.png,spring,1
Ashley Olsen WARM SPRING.png,spring,1
bradley cooper9.png,spring,1
Cameron Diaz.png,spring,1
Cameron Diaz6.png,spring,1
Cara Delevigne 3.png,spring,1
Cara Delevigne8.png,spring,1
cate blanchett4.png,spring,1
cate blanchett6.png,spring,1
cate blanchett9.png,spring,1
Charlize Theron3.png,spring,1
Charlotte Casiraghi3.png,spring,1
Charlotte Casiraghi4.png,spring,1
Chiara Ferragni.png,spring,1
Chiara Ferragni2.png,spring,1
Chiara Ferragni9.png,spring,1
claudia camillo2.png,spring,1
cristiana capotondi14.png,spring,1
Cristiana Capotondi2.png,spring,1
cristiana capotondi27.png,spring,1
cristiana capotondi28.png,spring,1
cristiana capotondi9.png,spring,1
cynthia nixon3.png,spring,1
damian lewis4.png,spring,1
doutzen kroes.png,spring,1
doutzen kroes11.png,spring,1
doutzen kroes15.png,spring,1
doutzen kroes8.png,spring,1
Elettra Lamborghini 2.png,spring,1
Elettra Lamborghini4.png,spring,1
Emma Corrin.png,spring,1
emma corrin13.png,spring,1
emma corrin3.png,spring,1
emma corrin9.png,spring,1
Emma Stone4.png,spring,1
Emma Stone9.png,spring,1
gillian anderson-primavera light.png,spring,1
gillian anderson10.png,spring,1
gillian anderson11.png,spring,1
gillian anderson12.png,spring,1
gillian anderson48.png,spring,1
gillian anderson6.png,spring,1
irene grandi3.png,spring,1
irene grandi6.png,spring,1
jessica chastain10.png,spring,1
jessica chastain14.png,spring,1
jessica chastain16.png,spring,1
jessica chastain17.png,spring,1
jessica chastain2.png,spring,1
jessica chastain29.png,spring,1
jessica chastain33.png,spring,1
jessica chastain7.png,spring,1
jessica chastain9.png,spring,1
lindsay lohan- primavera bright.png,spring,1
Margot Robbie 1.png,spring,1
Margot Robbie3.png,spring,1
Miranda Kerr 3.png,spring,1
Miriam Leone11.png,spring,1
Miriam Leone3.png,spring,1
Nicole Kidman13.png,spring,1
Nicole Kidman20.png,spring,1
Nicole Kidman8.png,spring,1
Nicole Richie PRIMAVERA BRIGHT.png,spring,1
Noemi2.png,spring,1
ornella muti.png,spring,1
ornella muti3.png,spring,1
ornella muti4.png,spring,1
Sara Sampaio2.png,spring,1
Sara Sampaio3.png,spring,1
Simon Baker 2.png,spring,1
simon baker1.png,spring,1
simon baker2.png,spring,1
spr (1).JPG,spring,1
spr (10).jpg,spring,1
spr (11).PNG,spring,1
spr (20).jpg,spring,1
spr (30).JPG,spring,1
spr (33).JPG,spring,1
spr (34).JPG,spring,1
spr (39).JPG,spring,1
spr (4).PNG,spring,1
spr (40).jpg,spring,1
spr (42).jpg,spring,1
spr (46).jpg,spring,1
spr (5).PNG,spring,1
valentina ferragni13.png,spring,1
valentina ferragni2.png,spring,1
valentina ferragni9.png,spring,1
10.jpg,summer,1
10141.jpg,summer,1
10155.jpg,summer,1
1052.jpg,summer,1
10644.jpg,summer,1
10831.jpg,summer,1
11030.jpg,summer,1
11123.jpg,summer,1
11200.jpg,summer,1
11286.jpg,summer,1
11401.jpg,summer,1
11723.jpg,summer,1
1195.jpg,summer,1
12628.jpg,summer,1
12639.jpg,summer,1
13092.jpg,summer,1
13165.jpg,summer,1
13526.jpg,summer,1
14407.jpg,summer,1
14439.jpg,summer,1
1500.jpg,summer,1
15218.jpg,summer,1
15298.jpg,summer,1
15467.jpg,summer,1
15493.jpg,summer,1
15546.jpg,summer,1
15569.jpg,summer,1
15765.jpg,summer,1
1584.jpg,summer,1
16036.jpg,summer,1
16081.jpg,summer,1
16112.jpg,summer,1
16115.jpg,summer,1
16360.jpg,summer,1
16410.jpg,summer,1
16522.jpg,summer,1
16773.jpg,summer,1
17116.jpg,summer,1
17451.jpg,summer,1
17465.jpg,summer,1
17692.jpg,summer,1
17829.jpg,summer,1
18345.jpg,summer,1
18544.jpg,summer,1
18622.jpg,summer,1
18653.jpg,summer,1
18903.jpg,summer,1
19385.jpg,summer,1
19738.jpg,summer,1
2.png,summer,1
20835.jpg,summer,1
20980.jpg,summer,1
21086.jpg,summer,1
21301.jpg,summer,1
21786.jpg,summer,1
21939.jpg,summer,1
22110.jpg,summer,1
22967.jpg,summer,1
22982.jpg,summer,1
23027.jpg,summer,1
23125.jpg,summer,1
23310.jpg,summer,1
23557.jpg,summer,1
23587.jpg,summer,1
23616.jpg,summer,1
23667.jpg,summer,1
23991.jpg,summer,1
24616.jpg,summer,1
25244.jpg,summer,1
26116.jpg,summer,1
26154.jpg,summer,1
26181.jpg,summer,1
26378.jpg,summer,1
26527.jpg,summer,1
26668.jpg,summer,1
26708.jpg,summer,1
26794.jpg,summer,1
26863.jpg,summer,1
26898.jpg,summer,1
27336.jpg,summer,1
27760.jpg,summer,1
28839.jpg,summer,1
28913.jpg,summer,1
29106.jpg,summer,1
29192.jpg,summer,1
29279.jpg,summer,1
2974.jpg,summer,1
29944.jpg,summer,1
3101.jpg,summer,1
3248.jpg,summer,1
3260.jpg,summer,1
3297.jpg,summer,1
3493.jpg,summer,1
3528.jpg,summer,1
4.jpg,summer,1
46.jpg,summer,1
4944.jpg,summer,1
5.PNG,summer,1
5948.jpg,summer,1
6.PNG,summer,1
60.jpg,summer,1
6252.jpg,summer,1
6477.jpg,summer,1
6771.jpg,summer,1
7012.jpg,summer,1
711.jpg,summer,1
7586.jpg,summer,1
8.PNG,summer,1
8158.jpg,summer,1
8215.jpg,summer,1
8336.jpg,summer,1
8353.jpg,summer,1
874.jpg,summer,1
8745.jpg,summer,1
9406.jpg,summer,1
Anderson-Cooper-LIGHT SUMMER.png,summer,1
Bianca Balti 3.png,summer,1
Carmen Electra COOL SUMMER.png,summer,1
Elle Fanning 3.png,summer,1
Emily Blunt1 COOL SUMMER.png,summer,1
Eva Herzigova 1 .png,summer,1
images-105_0.png,summer,1
images-106_0.png,summer,1
images-108_0.png,summer,1
images-110_0.png,summer,1
images-112_1.png,summer,1
images-114_1.png,summer,1
images-115_1.png,summer,1
images-117_0.png,summer,1
images-118_1.png,summer,1
images-121_1.png,summer,1
images-123.png,summer,1
images-125.png,summer,1
images-127.png,summer,1
images-12_1.png,summer,1
images-130.png,summer,1
images-132.png,summer,1
images-137.png,summer,1
images-13_0.png,summer,1
images-141.png,summer,1
images-146.png,summer,1
images-14_0.png,summer,1
images-152.png,summer,1
images-158.png,summer,1
images-15_0.png,summer,1
images-169.png,summer,1
images-175.png,summer,1
images-179.png,summer,1
images-18_1.png,summer,1
images-19_0.png,summer,1
images-20_1.png,summer,1
images-22_2.png,summer,1
images-23_1.png,summer,1
images-23_2.png,summer,1
images-24_0.png,summer,1
images-25_1.png,summer,1
images-27_1.png,summer,1
images-29_0.png,summer,1
images-29_1.png,summer,1
images-30_0.png,summer,1
images-30_2.png,summer,1
images-34_0.png,summer,1
images-37_0.png,summer,1
images-3_1.png,summer,1
images-40_1.png,summer,1
images-43_2.png,summer,1
images-45_1.png,summer,1
images-47_0.png,summer,1
images-48_0.png,summer,1
images-48_2.png,summer,1
images-50_0.png,summer,1
images-55_2.png,summer,1
images-57_0.png,summer,1
images-57_2.png,summer,1
images-58_2.png,summer,1
images-59_2.png,summer,1
images-6_0.png,summer,1
images-6_1.png,summer,1
images-75_0.png,summer,1
images-75_2.png,summer,1
images-76_0.png,summer,1
images-76_1.png,summer,1
images-76_2.png,summer,1
images-79_0.png,summer,1
images-7_1.png,summer,1
images-80_2.png,summer,1
images-81_1.png,summer,1
images-83_0.png,summer,1
images-83_1.png,summer,1
images-83_2.png,summer,1
images-84_0.png,summer,1
images-84_1.png,summer,1
images-84_2.png,summer,1
images-87_1.png,summer,1
images-8_1.png,summer,1
images-8_2.png,summer,1
images-90_0.png,summer,1
images-94_0.png,summer,1
images-98_1.png,summer,1
images-99_0.png,summer,1
irina-shayk-SOFT SUMMER.png,summer,1
Jennifer Aniston 1.png,summer,1
Joey King2 COOL SUMMER.png,summer,1
jude low-ESTATE COOL.png,summer,1
Kate Moss 2.png,summer,1
Kate Winslet 3.png,summer,1
Kristen Stewart SOFT SUMMER.png,summer,1
Lady Diana LIGHT SUMMER.png,summer,1
Lara Stone 1.png,summer,1
Lea Seydoux 2.png,summer,1
Michelle Hunziker SOFT SUMMER.png,summer,1
Rami Malek SOFT SUMMER.png,summer,1
simon baker-ESTATE SOFT.png,summer,1
smr (15).jpg,summer,1
smr (17).jpg,summer,1
smr (23).jpg,summer,1
smr (25).JPG,summer,1
smr (28).JPG,summer,1
smr (32).JPG,summer,1
smr (38).JPG,summer,1
smr (7).PNG,summer,1
smr (8).jpg,summer,1
smr (9).PNG,summer,1
smr.jpg,summer,1
smr1.JPG,summer,1
10043.jpg,winter,1
10087.jpg,winter,1
10239.jpg,winter,1
10368.jpg,winter,1
10396.jpg,winter,1
10564.jpg,winter,1
11069.jpg,winter,1
11343.jpg,winter,1
11477.jpg,winter,1
11656.jpg,winter,1
11745.jpg,winter,1
12461.jpg,winter,1
12888.jpg,winter,1
12996.jpg,winter,1
13354.jpg,winter,1
1370.jpg,winter,1
14003.jpg,winter,1
14116.jpg,winter,1
1477.jpg,winter,1
15022.jpg,winter,1
15162.jpg,winter,1
15249.jpg,winter,1
15579.jpg,winter,1
15878.jpg,winter,1
16240.jpg,winter,1
16259.jpg,winter,1
16517.jpg,winter,1
16706.jpg,winter,1
17127.jpg,winter,1
17242.jpg,winter,1
17344.jpg,winter,1
17363.jpg,winter,1
17466.jpg,winter,1
17653.jpg,winter,1
17814.jpg,winter,1
18027.jpg,winter,1
18073.jpg,winter,1
18121.jpg,winter,1
18186.jpg,winter,1
18264.jpg,winter,1
18325.jpg,winter,1
18791.jpg,winter,1
18825.jpg,winter,1
19215.jpg,winter,1
19230.jpg,winter,1
19393.jpg,winter,1
194 (2).png,winter,1
1944.jpg,winter,1
19708.jpg,winter,1
19860.jpg,winter,1
19970.jpg,winter,1
2.PNG,winter,1
20342.jpg,winter,1
20353.jpg,winter,1
20412.jpg,winter,1
20875.jpg,winter,1
20897.jpg,winter,1
20969.jpg,winter,1
21625.jpg,winter,1
21728.jpg,winter,1
21778.jpg,winter,1
21779.jpg,winter,1
21974.jpg,winter,1
22049.jpg,winter,1
22345.jpg,winter,1
22457.jpg,winter,1
22489.jpg,winter,1
22837.jpg,winter,1
23016.jpg,winter,1
23062.jpg,winter,1
23228.jpg,winter,1
23258.jpg,winter,1
23312.jpg,winter,1
23634.jpg,winter,1
23774.jpg,winter,1
23951.jpg,winter,1
24151.jpg,winter,1
24191.jpg,winter,1
24243.jpg,winter,1
24374.jpg,winter,1
2447.jpg,winter,1
24922.jpg,winter,1
24948.jpg,winter,1
24964.jpg,winter,1
25372.jpg,winter,1
25396.jpg,winter,1
25454.jpg,winter,1
25542.jpg,winter,1
25777.jpg,winter,1
26017.jpg,winter,1
26035.jpg,winter,1
26596.jpg,winter,1
26601.jpg,winter,1
26775.jpg,winter,1
26809.jpg,winter,1
26846.jpg,winter,1
27001.jpg,winter,1
2710.jpg,winter,1
27177.jpg,winter,1
27407.jpg,winter,1
27440.jpg,winter,1
27676.jpg,winter,1
27818.jpg,winter,1
27860.jpg,winter,1
27905.jpg,winter,1
27992.jpg,winter,1
28210.jpg,winter,1
28284.jpg,winter,1
28330.jpg,winter,1
28410.jpg,winter,1
29630.jpg,winter,1
29703.jpg,winter,1
29749.jpg,winter,1
29805.jpg,winter,1
29839.jpg,winter,1
317.jpg,winter,1
4.jpg,winter,1
4145.jpg,winter,1
5061.jpg,winter,1
5255.jpg,winter,1
5270.jpg,winter,1
5321.jpg,winter,1
5781.jpg,winter,1
5869.jpg,winter,1
6019.jpg,winter,1
6265.jpg,winter,1
6388.jpg,winter,1
6412.jpg,winter,1
6478.jpg,winter,1
6728.jpg,winter,1
7329.jpg,winter,1
7361.jpg,winter,1
7490.jpg,winter,1
7538.jpg,winter,1
803.jpg,winter,1
8283.jpg,winter,1
8313.jpg,winter,1
8379.jpg,winter,1
851.jpg,winter,1
853.jpg,winter,1
8953.jpg,winter,1
9.jpg,winter,1
9434.jpg,winter,1
948.jpg,winter,1
9754.jpg,winter,1
alexandria ocasio-cortez 4.png,winter,1
alice-basso1.png,winter,1
Anna Valle1.png,winter,1
ANNE HATHAWAY 3.png,winter,1
anne hathaway16.png,winter,1
anne hathaway17.png,winter,1
anne hathaway19.png,winter,1
Anne Hathaway4.png,winter,1
audrey coyne 2.png,winter,1
Audrey Hepburn1.png,winter,1
chiara biasi 5.png,winter,1
courtney cox-inverno bright.png,winter,1
demi moore 3.png,winter,1
Demi-Moore 7.png,winter,1
elisa3.png,winter,1
elisa5.png,winter,1
elisa6.png,winter,1
elisa7.png,winter,1
Emma Marrone.png,winter,1
eva green 1.png,winter,1
eva green 2.png,winter,1
eva green-inverno bright.png,winter,1
eva longoria 3_0.png,winter,1
EVA LONGORIA 3_1.png,winter,1
eva-longoria 8.png,winter,1
Eva-Longoriam2.png,winter,1
fotini peluso1.png,winter,1
gwen stefani1.png,winter,1
gwen stefani5.png,winter,1
jennifer connelly 1.png,winter,1
kim kardashian 4.png,winter,1
Kristin Davis.png,winter,1
kylie jenner 1.png,winter,1
kylie jenner3.png,winter,1
kylie-jenner 4.png,winter,1
laura graham 1.png,winter,1
Laura Pausini1.png,winter,1
lauren graham-inverno bright.png,winter,1
levante 7.png,winter,1
LILY COLLINS 2.png,winter,1
Lily Collins.png,winter,1
Lily Collins1.png,winter,1
lily collins14.png,winter,1
lily collins21.png,winter,1
liv tyler2.png,winter,1
liv tyler5.png,winter,1
Liv_Tyler 1.png,winter,1
lizzo 6.png,winter,1
lizzo 8.png,winter,1
lizzo 9.png,winter,1
lizzo3.png,winter,1
lupita nyong_o 10.png,winter,1
lupita nyong_o 8.png,winter,1
mariagrazia cucinotta  3.png,winter,1
mariagrazia cucinotta  6.png,winter,1
marion cotillard 1_1.png,winter,1
megan fox 1_0.png,winter,1
megan fox 2_1.png,winter,1
Megan Fox_(2).png,winter,1
Megan Fox__2.png,winter,1
monica bellucci 4.png,winter,1
monica bellucci 6.png,winter,1
NATALIE PORTMAN 1.png,winter,1
natalie portman16.png,winter,1
natalie portman5.png,winter,1
natalie portman8.png,winter,1
nicole mazzocato 1.png,winter,1
nicole mazzocato 2.png,winter,1
paola turani 1.png,winter,1
paola turani 2.png,winter,1
paola turani1.png,winter,1
paola turani11.png,winter,1
paola turani15.png,winter,1
paola turani16.png,winter,1
paola turani24.png,winter,1
paola turani3.png,winter,1
paola turani32.png,winter,1
paola turani4.png,winter,1
paola turani43.png,winter,1
paola turani52.png,winter,1
paola turani6.png,winter,1
paola turani60.png,winter,1
paola turani61.png,winter,1
penelope cruz 1_1.png,winter,1
penelope cuz 10.png,winter,1
penelope-cruz 5.png,winter,1
sabrina ferilli 5.png,winter,1
SALMA HAYEK 3.png,winter,1
shakira10.png,winter,1
shakira6.png,winter,1
shakira9.png,winter,1
Sofia Coppola.png,winter,1
tom cruise.png,winter,1
vanessa hudgens 4.png,winter,1
victoria beckham 1.png,winter,1
wnt (13).jpg,winter,1
wnt (23).jpg,winter,1
wnt (27).JPG,winter,1
wnt (3).jpg,winter,1
wnt (40).jpg,winter,1
zooey deschanel 2.png,winter,1
1.jpg,fall,2
10072.jpg,fall,2
10340.jpg,fall,2
10528.jpg,fall,2
10602.jpg,fall,2
10973.jpg,fall,2
11058.jpg,fall,2
11090.jpg,fall,2
11174.jpg,fall,2
11255.jpg,fall,2
11397.jpg,fall,2
11707.jpg,fall,2
11984.jpg,fall,2
12178.jpg,fall,2
12411.jpg,fall,2
12796.jpg,fall,2
12848.jpg,fall,2
12887.jpg,fall,2
12962.jpg,fall,2
13072.jpg,fall,2
13232.jpg,fall,2
13339.jpg,fall,2
13533.jpg,fall,2
13768.jpg,fall,2
14183.jpg,fall,2
14343.jpg,fall,2
14453.jpg,fall,2
14833.jpg,fall,2
15320.jpg,fall,2
15503.jpg,fall,2
15683.jpg,fall,2
15778.jpg,fall,2
15882.jpg,fall,2
15924.jpg,fall,2
16085.jpg,fall,2
16246.jpg,fall,2
16417.jpg,fall,2
16444.jpg,fall,2
16472.jpg,fall,2
17091.jpg,fall,2
17164.jpg,fall,2
17203.jpg,fall,2
18018.jpg,fall,2
18390.jpg,fall,2
18425.jpg,fall,2
18712.jpg,fall,2
18716.jpg,fall,2
18717.jpg,fall,2
18731.jpg,fall,2
18750.jpg,fall,2
18826.jpg,fall,2
18930.jpg,fall,2
19000.jpg,fall,2
19284.jpg,fall,2
19308.jpg,fall,2
19324.jpg,fall,2
19453.jpg,fall,2
19572.jpg,fall,2
19953.jpg,fall,2
20008.jpg,fall,2
2002.jpg,fall,2
20045.jpg,fall,2
20256.jpg,fall,2
203.jpg,fall,2
20349.jpg,fall,2
20541.jpg,fall,2
20701.jpg,fall,2
21062.jpg,fall,2
21295.jpg,fall,2
21324.jpg,fall,2
21578.jpg,fall,2
21621.jpg,fall,2
22246.jpg,fall,2
22270.jpg,fall,2
2258.jpg,fall,2
22662.jpg,fall,2
22684.jpg,fall,2
22848.jpg,fall,2
22889.jpg,fall,2
23032.jpg,fall,2
23105.jpg,fall,2
23235.jpg,fall,2
23298.jpg,fall,2
23839.jpg,fall,2
24345.jpg,fall,2
24518.jpg,fall,2
24573.jpg,fall,2
24692.jpg,fall,2
24703.jpg,fall,2
24753.jpg,fall,2
24759.jpg,fall,2
2483.jpg,fall,2
25119.jpg,fall,2
25270.jpg,fall,2
26082.jpg,fall,2
26155.jpg,fall,2
26330.jpg,fall,2
26459.jpg,fall,2
26801.jpg,fall,2
26962.jpg,fall,2
26969.jpg,fall,2
27851.jpg,fall,2
27871.jpg,fall,2
28000.jpg,fall,2
28053.jpg,fall,2
2855.jpg,fall,2
28620.jpg,fall,2
28778.jpg,fall,2
2886.jpg,fall,2
29129.jpg,fall,2
29175.jpg,fall,2
29206.jpg,fall,2
29259.jpg,fall,2
29542.jpg,fall,2
29751.jpg,fall,2
3003.jpg,fall,2
3172.jpg,fall,2
3191.jpg,fall,2
3305.jpg,fall,2
3457.jpg,fall,2
3489.jpg,fall,2
39.jpg,fall,2
4.jpg,fall,2
4051.jpg,fall,2
4205.jpg,fall,2
4244.jpg,fall,2
4404.jpg,fall,2
4892.jpg,fall,2
4956.jpg,fall,2
5047.jpg,fall,2
5099.jpg,fall,2
5141.jpg,fall,2
5183.jpg,fall,2
5360.jpg,fall,2
5749.jpg,fall,2
5809.jpg,fall,2
5844.jpg,fall,2
5850.jpg,fall,2
6.jpg,fall,2
6040.jpg,fall,2
632.jpg,fall,2
6539.jpg,fall,2
659.jpg,fall,2
6970.jpg,fall,2
7472.jpg,fall,2
7591.jpg,fall,2
7691.jpg,fall,2
7695.jpg,fall,2
7933.jpg,fall,2
8163.jpg,fall,2
8345.jpg,fall,2
8733.jpg,fall,2
8862.jpg,fall,2
9.jpg,fall,2
9063.jpg,fall,2
9295.jpg,fall,2
9417.jpg,fall,2
9688.jpg,fall,2
9980.jpg,fall,2
Adele 6.png,fall,2
Adele 7.png,fall,2
